Unnamed: 0,ProductNumber,BrandName,BrandTitle,URL,AverageRating,Review,Sentiment_result
924,Product 395,Xiaomi,Xiaomi Mi Wireless Car Charger 20W Fast Charging Version,https://www.daraz.pk/products/xiaomi-mi-wireless-car-charger-20w-fast-charging-version-i245917505-s1464107194.html?search=1,5.0,"Dear Valued CustomerThank you for choosing ""Mi Warehouse"" and Providing your valuable feedback  we look forward to deliver you the best in future againBest RegardsTeam Mi WareHouse",Positive
925,Product 397,No Brand,Hot Water Tap Instant Heating Electric Water Heater Faucet Tap Kitchen Bathroom Digital Display with Shower Head || ABS Body- Shock Proof || Electric Saving Energy Saver Electric Water Tap Water Heater Water Geezer,https://www.daraz.pk/products/hot-water-tap-instant-heating-electric-water-heater-faucet-tap-kitchen-bathroom-digital-display-with-shower-head-abs-body-shock-proof-electric-saving-energy-saver-electric-water-tap-water-heater-water-geezer-i246189658-s1464455753.html?search=1,5.0,Quick and reliable Solution for Wazu (وضو) It's next level invention Thank you seller for sending genuine product,Positive
926,Product 397,No Brand,Hot Water Tap Instant Heating Electric Water Heater Faucet Tap Kitchen Bathroom Digital Display with Shower Head || ABS Body- Shock Proof || Electric Saving Energy Saver Electric Water Tap Water Heater Water Geezer,https://www.daraz.pk/products/hot-water-tap-instant-heating-electric-water-heater-faucet-tap-kitchen-bathroom-digital-display-with-shower-head-abs-body-shock-proof-electric-saving-energy-saver-electric-water-tap-water-heater-water-geezer-i246189658-s1464455753.html?search=1,5.0,Best instant hot water tap1 Packging is superr safe2 Quality very good3 Installation easy4 Water tank is on my room without highpressure its working super fineThanku Daraz for this Product at low cost,Positive
927,Product 397,No Brand,Hot Water Tap Instant Heating Electric Water Heater Faucet Tap Kitchen Bathroom Digital Display with Shower Head || ABS Body- Shock Proof || Electric Saving Energy Saver Electric Water Tap Water Heater Water Geezer,https://www.daraz.pk/products/hot-water-tap-instant-heating-electric-water-heater-faucet-tap-kitchen-bathroom-digital-display-with-shower-head-abs-body-shock-proof-electric-saving-energy-saver-electric-water-tap-water-heater-water-geezer-i246189658-s1464455753.html?search=1,5.0,URS mart send me a perfect piece as describedthanks,Positive
928,Product 397,No Brand,Hot Water Tap Instant Heating Electric Water Heater Faucet Tap Kitchen Bathroom Digital Display with Shower Head || ABS Body- Shock Proof || Electric Saving Energy Saver Electric Water Tap Water Heater Water Geezer,https://www.daraz.pk/products/hot-water-tap-instant-heating-electric-water-heater-faucet-tap-kitchen-bathroom-digital-display-with-shower-head-abs-body-shock-proof-electric-saving-energy-saver-electric-water-tap-water-heater-water-geezer-i246189658-s1464455753.html?search=1,5.0,Good Reliable achi chiez bnie h Hm dbra b khredny gy,Positive
929,Product 397,No Brand,Hot Water Tap Instant Heating Electric Water Heater Faucet Tap Kitchen Bathroom Digital Display with Shower Head || ABS Body- Shock Proof || Electric Saving Energy Saver Electric Water Tap Water Heater Water Geezer,https://www.daraz.pk/products/hot-water-tap-instant-heating-electric-water-heater-faucet-tap-kitchen-bathroom-digital-display-with-shower-head-abs-body-shock-proof-electric-saving-energy-saver-electric-water-tap-water-heater-water-geezer-i246189658-s1464455753.html?search=1,5.0,👍👍👍,Positive
930,Product 402,No Brand,V Comb Head Lice Machine With FREE Filter V Comb Head Lice Treatment Machine Electric V Comb Head Lice Removal Machine Anti Lice Machine V Comb Head Lice Remover Machine Anti Lice Machine V Comb Lice Nits Lice Egg Removal Machine,https://www.daraz.pk/products/v-comb-head-lice-machine-with-4-free-filter-v-comb-head-lice-treatment-machine-electric-v-comb-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-remover-machine-anti-lice-machine-v-comb-lice-nits-lice-egg-removal-machine-i245266657-s1463640874.html?search=1,5.0,Gr8 product took out lice and eggs in two minutescomb can be adjusted arrived be at early recommend ⭐⭐,Positive
931,Product 402,No Brand,V Comb Head Lice Machine With FREE Filter V Comb Head Lice Treatment Machine Electric V Comb Head Lice Removal Machine Anti Lice Machine V Comb Head Lice Remover Machine Anti Lice Machine V Comb Lice Nits Lice Egg Removal Machine,https://www.daraz.pk/products/v-comb-head-lice-machine-with-4-free-filter-v-comb-head-lice-treatment-machine-electric-v-comb-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-remover-machine-anti-lice-machine-v-comb-lice-nits-lice-egg-removal-machine-i245266657-s1463640874.html?search=1,5.0,Best product kash phle hi Mangwa li hoti  ye machine itni kamaal ki product he Lice sari ki sari capture krleti h only 2 minutes me thanks for making my life easier 💞,Positive
932,Product 402,No Brand,V Comb Head Lice Machine With FREE Filter V Comb Head Lice Treatment Machine Electric V Comb Head Lice Removal Machine Anti Lice Machine V Comb Head Lice Remover Machine Anti Lice Machine V Comb Lice Nits Lice Egg Removal Machine,https://www.daraz.pk/products/v-comb-head-lice-machine-with-4-free-filter-v-comb-head-lice-treatment-machine-electric-v-comb-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-remover-machine-anti-lice-machine-v-comb-lice-nits-lice-egg-removal-machine-i245266657-s1463640874.html?search=1,5.0,Much easier than the manual combs and much safer than chemicals I will recommend it to anyone with a lice problem it gets the eggs and bugs out from your hair easily,Positive
933,Product 402,No Brand,V Comb Head Lice Machine With FREE Filter V Comb Head Lice Treatment Machine Electric V Comb Head Lice Removal Machine Anti Lice Machine V Comb Head Lice Remover Machine Anti Lice Machine V Comb Lice Nits Lice Egg Removal Machine,https://www.daraz.pk/products/v-comb-head-lice-machine-with-4-free-filter-v-comb-head-lice-treatment-machine-electric-v-comb-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-remover-machine-anti-lice-machine-v-comb-lice-nits-lice-egg-removal-machine-i245266657-s1463640874.html?search=1,5.0,excellent work  donebohat achi machine hythanx seller recomended,Positive
934,Product 402,No Brand,V Comb Head Lice Machine With FREE Filter V Comb Head Lice Treatment Machine Electric V Comb Head Lice Removal Machine Anti Lice Machine V Comb Head Lice Remover Machine Anti Lice Machine V Comb Lice Nits Lice Egg Removal Machine,https://www.daraz.pk/products/v-comb-head-lice-machine-with-4-free-filter-v-comb-head-lice-treatment-machine-electric-v-comb-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-remover-machine-anti-lice-machine-v-comb-lice-nits-lice-egg-removal-machine-i245266657-s1463640874.html?search=1,5.0,I use this product this is very brilliant product to kill all eggs of goun I am very satisfied this product,Positive
935,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,I received my parcel Product is really very good Nice quality It works vry goodBattery backup is also good I like it Highly recommended ths store,Positive
936,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,"Dear CustomerThank You for your valuable feedback We try our best to provide high-quality original products at a market competitive priceKindly ""Follow"" our store to keep yourself updated with the latest productsThanks",Positive
937,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,10/10 Recommended!Really love the product the Quality is so good and it is effective for Pedi Thank you so much for this amazing product,Positive
938,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,"Dear CustomerThank You for your valuable feedback We try our best to provide high-quality original products at a market competitive priceKindly ""Follow"" our store to keep yourself updated with the latest productsThanks",Positive
939,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,Got the Product Working Fine Seller Was Good and 10/10 will shop more inshallah,Positive
940,Product 403,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,"Dear CustomerThank You for your valuable feedback We try our best to provide high-quality original products at a market competitive priceKindly ""Follow"" our store to keep yourself updated with the latest productsThanks",Positive
941,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,بہت ہی زبردست کوالٹی ہے وہی پراڈکٹ ہے سیم جو تصویر میں ہے مجھے تو بہت اچھی لگی یہ پراڈکٹ بہت اچھی اور مناسب قیمت میں ہے,Positive
942,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,Bohot shukrya aapke positive review ka We would love to serve yo again❤️,Positive
943,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,bht achi lgi mere paon ki jild kafi khrab thi isi waja se foot grinder  mnga lia pr lgta tha khrab hi ho ga pr jb mai ne use kia to pta chala kmal ki product hai  recoment kron gi before after pic k sath,Positive
944,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,Thanks A Lot For Your kind words Follow Our Store For More Quality Shopping Experience,Positive
945,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,very nice 3❤️❤️,Positive
946,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,بہت ہی عمدہ سروس بہت ہی عمدہ پراڈکٹ,Positive
947,Product 405,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,Excellent Product Excellent buyer well packed and new device Really appreciated definitely purchase from this store next time Thank You,Positive
948,Product 407,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,Universal adapter Quality is fine Adjustable Non sparking Best for usage Same as shown Delivered on time Satisfied,Positive
949,Product 407,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,mera best decision tha ye product is store sy buy krny kaabsolutely behtreen experience raha thanks seller,Positive
950,Product 407,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,Nice product delivered on time Thanks Daraz,Positive
